Name,Cuisine,URL
Galitos,Barbecue; American (New); Portuguese; Spanish; Modern European; Chicken; Barbeque,https://www.doordash.com/store/galitos-vaughan-429550/
Gangnam Sushi House,Korean; Asian; Sushi; Japanese,https://www.doordash.com/store/gangnam-sushi-house-toronto-542607/
Garden Gate Restaurant,Chinese; Breakfast; Lunch,https://www.doordash.com/store/garden-gate-restaurant-toronto-850814/
Garden restaurant,Breakfast and Lunch; Vegetarian,https://www.doordash.com/store/garden-restaurant-toronto-840232/
GarfieldEATS,Comfort Food; Italian; Pizza,https://www.doordash.com/store/garfieldeats-toronto-742818/
Garleek Kitchen,Asian Food; Himalayan/Nepalese; Asian; Fast Food; Breakfast; Lunch,https://www.doordash.com/store/garleek-kitchen-toronto-540316/
Garrison Creek,Unspecified,https://www.doordash.com/store/garrison-creek-toronto-786871/
Gazo,Bubble Tea; Tea Rooms; Ice Cream,https://www.doordash.com/store/gazo-toronto-873572/
Gb Hand Pulled Noodle,Asian; Chinese,https://www.doordash.com/store/gb-hand-pulled-noodle-toronto-663613/
Gelato Gelato,Ice Cream; Dessert; Pizza,https://www.doordash.com/store/gelato-gelato-vaughan-206769/
General Assembly Pizza,Pizza,https://www.doordash.com/store/general-assembly-pizza-toronto-389543/
General Tso's Kitchen,Chinese; Asian Food; Asian,https://www.doordash.com/store/general-tso-s-kitchen-markham-732418/
George the Greek,Mediterranean,https://www.doordash.com/store/george-the-greek-toronto-38418/
George's BBQ Chicken and Ribs,Chicken; Burgers; Chicken Wings; Barbecue,https://www.doordash.com/store/george-s-bbq-chicken-and-ribs-toronto-73419/
George's Bar and Restaurant,Chicken; Middle East; Arabian,https://www.doordash.com/store/george-s-bar-and-restaurant-toronto-782051/
George's Deli & BBQ,Deli; Sandwiches; Barbecue,https://www.doordash.com/store/george-s-deli-bbq-toronto-306082/
Georgy Porgys,Dinner; Bar and Grill,https://www.doordash.com/store/georgy-porgys-toronto-44763/
Get Grill,African; Barbecue; Caribbean,https://www.doordash.com/store/get-grill-mississauga-627186/
Ghadir Meat & Restaurant,Meat Shops,https://www.doordash.com/store/ghadir-meat-restaurant-toronto-542041/
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Lunch; Sandwich,https://www.doordash.com/store/ghazale-restaurant-toronto-37014/
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Sandwich; Lunch,https://www.doordash.com/store/ghazale-restaurant-toronto-34121/
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Sandwich; Lunch,https://www.doordash.com/store/ghazale-restaurant-toronto-787205/
Ginger,Asian; Pho; Vietnamese,https://www.doordash.com/store/ginger-toronto-37205/
Ginger-Man Restaurant,Breakfast; Lunch; Sandwich; Canadian,https://www.doordash.com/store/ginger-man-restaurant-toronto-37206/
Gino's Pizza,Sandwiches; Salads; Late Night; Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-870438/
Gino's Pizza,Italian; Sandwiches; Late Night; Salads; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-533658/
Gino's Pizza,Sandwiches; Salads; Late Night; Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-mississauga-282904/
Gino's Pizza,Italian; Salads; Late Night; Sandwiches; Pizza,https://www.doordash.com/store/gino-s-pizza-mississauga-254244/
Gino's Pizza,Late Night; Italian; Sandwiches; Salads; Pizza,https://www.doordash.com/store/gino-s-pizza-vaughan-463624/
Gino's Pizza,Late Night; Sandwiches; Italian; Salads; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-691128/
Gino's Pizza,Chicken Wings; Salads; Canadian; Pizza,https://www.doordash.com/store/gino-s-pizza-mississauga-492436/
Gino's pizza,Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-834886/
Gino’s Pizza,American (New); Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-39707/
Gino’s Pizza,American (New); Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-39749/
Gino’s Pizza,American (New); Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-49211/
Gino’s Pizza,American (New); Italian; Pizza,https://www.doordash.com/store/gino-s-pizza-toronto-230631/
Ginza Sushi,Sushi; Japanese; Asian,https://www.doordash.com/store/ginza-sushi-vaughan-60631/
Ginza Sushi,Thai; Sushi Bars; Asian; Japanese,https://www.doordash.com/store/ginza-sushi-vaughan-206781/
Ginza Sushi Restaurant,Sushi Bars; Asian; Sushi; Japanese,https://www.doordash.com/store/ginza-sushi-restaurant-vaughan-707549/
Globally Local,Vegan; Fast Food; Vegetarian,https://www.doordash.com/store/globally-local-toronto-835402/
Glory Hole Doughnuts,Donuts,https://www.doordash.com/store/glory-hole-doughnuts-toronto-807768/
Glory Hole Doughnuts,Donuts,https://www.doordash.com/store/glory-hole-doughnuts-toronto-314209/
Glory of India Roti Cuisine,Indian,https://www.doordash.com/store/glory-of-india-roti-cuisine-toronto-26539/
Gohyang Restaurant,Asian Food; Dim Sum; Asian; Japanese; Sushi; Chinese,https://www.doordash.com/store/gohyang-restaurant-toronto-60085/
Gojima,Sushi; Asian; Asian Food; Japanese,https://www.doordash.com/store/gojima-toronto-43210/
Golden Bubbles,Dessert,https://www.doordash.com/store/golden-bubbles-toronto-731996/
Golden Chopsticks,Chinese; Asian,https://www.doordash.com/store/golden-chopsticks-vaughan-60636/
Golden Diner Family Restaurant,Mediterranean; Dinners; Greek,https://www.doordash.com/store/golden-diner-family-restaurant-toronto-359100/
Golden Falafel,Middle East,https://www.doordash.com/store/golden-falafel-toronto-314440/
Golden Pizza,Pizza; Italian,https://www.doordash.com/store/golden-pizza-toronto-60641/
Golden Wheat Bakery Cafe,Sweets; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/golden-wheat-bakery-cafe-toronto-358558/
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,https://www.doordash.com/store/gong-cha-toronto-442459/
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,https://www.doordash.com/store/gong-cha-toronto-152890/
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,https://www.doordash.com/store/gong-cha-toronto-843313/
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,https://www.doordash.com/store/gong-cha-toronto-693911/
Good Karma,Healthy; Indian; Vegetarian; Vegan,https://www.doordash.com/store/good-karma-toronto-647957/
Good Taste Casserole Rice,Chinese,https://www.doordash.com/store/good-taste-casserole-rice-toronto-838867/
Good Vibes,Caribbean; Fish & Chips; Chicken,https://www.doordash.com/store/good-vibes-toronto-727315/
Gourmet Express,Asian; Chinese,https://www.doordash.com/store/gourmet-express-toronto-46198/
Gouter,Sweets; Dessert,https://www.doordash.com/store/gouter-toronto-153185/
Govinda's,Vegan; Vegetarian; Indian,https://www.doordash.com/store/govinda-s-toronto-556783/
Gran Gusto,Italian; Pizza,https://www.doordash.com/store/gran-gusto-vaughan-60368/
Grande Burrito,Mexican; Juice Bar; Smoothies,https://www.doordash.com/store/grande-burrito-toronto-856972/
Grandma Loves You,Catering; Breakfast,https://www.doordash.com/store/grandma-loves-you-toronto-635560/
Grandmama's Waffles,Dessert; Gluten-Free,https://www.doordash.com/store/grandmama-s-waffles-toronto-860646/
Gravy n griddle,Unspecified,https://www.doordash.com/store/gravy-n-griddle-toronto-778975/
Grazie Ristorante,Italian; Pizza,https://www.doordash.com/store/grazie-ristorante-vaughan-206740/
Great Burger Kitchen,Burgers,https://www.doordash.com/store/great-burger-kitchen-toronto-852242/
Greek 2 Go,Halal; Mediterranean; Greek,https://www.doordash.com/store/greek-2-go-mississauga-206130/
Greek Brothers,Mediterranean; Greek; Fast Food,https://www.doordash.com/store/greek-brothers-vaughan-206758/
Greek in the Village,Greek; Mediterranean,https://www.doordash.com/store/greek-in-the-village-toronto-77195/
Green Basil Restaurant,Asian; Thai,https://www.doordash.com/store/green-basil-restaurant-toronto-60652/
Green Earth Vegan Cuisine,Vegan; Healthy; Vegetarian; Asian Food,https://www.doordash.com/store/green-earth-vegan-cuisine-toronto-37209/
Green Grotto,Taiwanese; Tea Rooms,https://www.doordash.com/store/green-grotto-toronto-314064/
Green Grotto,Taiwanese; Tea Rooms,https://www.doordash.com/store/green-grotto-markham-60653/
Green Haven,Asian Food,https://www.doordash.com/store/green-haven-toronto-870241/
Green Mango,Thai,https://www.doordash.com/store/green-mango-toronto-314644/
Green Mango,Asian; Lunch; Breakfast; Sandwich; Vietnamese,https://www.doordash.com/store/green-mango-vaughan-206764/
Green Papaya Thai Restaurant,Thai; Brazilian; Asian; Asian Food,https://www.doordash.com/store/green-papaya-thai-restaurant-toronto-39288/
Greenhouse Juice,Breakfast and Lunch; Vegetarian; Vegan; Juice Bar; Healthy,https://www.doordash.com/store/greenhouse-juice-toronto-839318/
Greens Vegetarian Restaurant,Vegan; Healthy; Chinese; Vegetarian; Asian,https://www.doordash.com/store/greens-vegetarian-restaurant-toronto-30242/
Grill Gate,Burgers; Sandwiches; Canadian,https://www.doordash.com/store/grill-gate-toronto-278551/
Grillies,Tacos; Mexican,https://www.doordash.com/store/grillies-toronto-39251/
Grillies,Tacos; Mexican,https://www.doordash.com/store/grillies-toronto-718799/
Grillies,Tacos; Mexican,https://www.doordash.com/store/grillies-toronto-677332/
Grills 'n' Curries,Unspecified,https://www.doordash.com/store/grills-n-curries-toronto-787366/
Grilltime Gourmet Meat Shop,Meat Shops,https://www.doordash.com/store/grilltime-gourmet-meat-shop-toronto-871143/
Grillway Subs & Burgers,Sandwiches; Burgers; Pizza; Greek; Mediterranean,https://www.doordash.com/store/grillway-subs-burgers-toronto-46179/
Guac Mexi Grill,Mexican,https://www.doordash.com/store/guac-mexi-grill-mississauga-621942/
Guschlbauer,Dessert; Sweets,https://www.doordash.com/store/guschlbauer-toronto-314602/
Gushi,Japanese; Street Food,https://www.doordash.com/store/gushi-toronto-695734/
Gusto Halal Pizza,Pizza; Halal,https://www.doordash.com/store/gusto-halal-pizza-scarborough-211033/
Gyro Bar! Souvlaki Kitchen,Greek; Mediterranean,https://www.doordash.com/store/gyro-bar-souvlaki-kitchen-toronto-314108/
Gyro Bar! Souvlaki Kitchen,Mediterranean; Greek,https://www.doordash.com/store/gyro-bar-souvlaki-kitchen-toronto-542359/
Gyugyuya,Japanese,https://www.doordash.com/store/gyugyuya-toronto-542504/
Gyugyuya,Japanese,https://www.doordash.com/store/gyugyuya-toronto-636733/
Gyugyuya,Japanese,https://www.doordash.com/store/gyugyuya-toronto-52406/
Gyugyuya,Japanese,https://www.doordash.com/store/gyugyuya-toronto-797108/
Gyugyuya,Japanese,https://www.doordash.com/store/gyugyuya-markham-813531/
H Bar,Canadian; sports bars,https://www.doordash.com/store/h-bar-toronto-26543/
Ha Gow Dim Sum House,Organic; Dim Sum,https://www.doordash.com/store/ha-gow-dim-sum-house-toronto-37212/
Habiba Middle Eastern Cuisine,Sandwiches; Salads; Middle East,https://www.doordash.com/store/habiba-middle-eastern-cuisine-toronto-728760/
Haciendas Las Americas,Unspecified,https://www.doordash.com/store/haciendas-las-americas-toronto-642649/
Hadharamaut,Greek,https://www.doordash.com/store/hadharamaut-toronto-653923/
Hakata Chicken Ramen,Chicken; Japanese; Asian; Soup; Ramen,https://www.doordash.com/store/hakata-chicken-ramen-toronto-872725/
Hakata Ikkousha Ramen,Ramen; Noodles,https://www.doordash.com/store/hakata-ikkousha-ramen-toronto-872470/
Hakka Chopsticks,Indian; Chinese; Asian,https://www.doordash.com/store/hakka-chopsticks-toronto-542575/
Hakka Fire Restaurant,Indian,https://www.doordash.com/store/hakka-fire-restaurant-toronto-638747/
Hakka Garden Chinese Restaurant,Halal; Indian; Chinese; Asian,https://www.doordash.com/store/hakka-garden-chinese-restaurant-toronto-38672/
Hakka Legend,Indian; Thai; Asian; Chinese,https://www.doordash.com/store/hakka-legend-toronto-60658/
Hakka Legend,Indian; Thai; Asian; Chinese,https://www.doordash.com/store/hakka-legend-toronto-60659/
Hakka No. 1,Asian Food; Hakka,https://www.doordash.com/store/hakka-no-1-toronto-677339/
Hakka No. 1,Asian Food; Hakka,https://www.doordash.com/store/hakka-no-1-toronto-211044/
Hakka Palace,Asian; Halal; Chinese; Indian; Hakka; Lunch,https://www.doordash.com/store/hakka-palace-toronto-69666/
Hakka flame,Hakka,https://www.doordash.com/store/hakka-flame-toronto-768713/
Halibut House,Fish & Chips; British; Lunch; Breakfast; Seafood,https://www.doordash.com/store/halibut-house-toronto-178848/
Halibut House,Fish & Chips; British; Breakfast; Seafood; Lunch,https://www.doordash.com/store/halibut-house-toronto-541992/
Halibut House,Fish & Chips; British; Seafood; Lunch; Breakfast,https://www.doordash.com/store/halibut-house-toronto-185549/
Halibut House,Sandwich; Breakfast; Fish & Chips; Lunch; Seafood,https://www.doordash.com/store/halibut-house-vaughan-446333/
Hama Sushi,Sushi Bars; Japanese; Asian; Soup,https://www.doordash.com/store/hama-sushi-vaughan-206775/
Hanabusa Cafe,Dessert; Coffee; Japanese; Tea Rooms,https://www.doordash.com/store/hanabusa-cafe-toronto-314702/
Hangry Burger,Burgers; Canadian,https://www.doordash.com/store/hangry-burger-toronto-64015/
Hank Daddy's Barbecue,Barbeque; Soul Food; Barbecue,https://www.doordash.com/store/hank-daddy-s-barbecue-vaughan-206744/
Happy Lemon,Pickup; Taiwanese; Bubble Tea; Juice Bar; Boba,https://www.doordash.com/store/happy-lemon-toronto-624246/
Happy Pops,Unspecified,https://www.doordash.com/store/happy-pops-toronto-868256/
Harbourview Convenience,Unspecified,https://www.doordash.com/store/harbourview-convenience-toronto-616426/
Harbourview Convenience,Unspecified,https://www.doordash.com/store/harbourview-convenience-toronto-733377/
Harp & Crown,Pubs,https://www.doordash.com/store/harp-crown-pickering-226791/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Late Night; Burgers; Canadian,https://www.doordash.com/store/harvey-s-toronto-60098/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Burgers; Late Night; Canadian,https://www.doordash.com/store/harvey-s-toronto-30375/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Comfort Food; Late Night; Canadian,https://www.doordash.com/store/harvey-s-toronto-691451/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Burgers; Late Night; Canadian,https://www.doordash.com/store/harvey-s-toronto-155351/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Burgers; Late Night; Canadian,https://www.doordash.com/store/harvey-s-toronto-801196/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-688646/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-37420/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Late Night; Burgers; Canadian,https://www.doordash.com/store/harvey-s-toronto-713841/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-785215/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Burgers; Late Night; Canadian,https://www.doordash.com/store/harvey-s-vaughan-707662/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Comfort Food; Burgers; Canadian,https://www.doordash.com/store/harvey-s-toronto-803793/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Late Night; Burgers; Canadian,https://www.doordash.com/store/harvey-s-toronto-30336/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-801193/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-685449/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-748644/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-mississauga-206001/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-776047/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Comfort Food; Late Night; Canadian,https://www.doordash.com/store/harvey-s-vaughan-855847/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Comfort Food; Burgers; Canadian,https://www.doordash.com/store/harvey-s-toronto-801191/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Late Night; Burgers; Canadian,https://www.doordash.com/store/harvey-s-mississauga-685442/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Burgers; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-785233/
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-vaughan-206736/
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,https://www.doordash.com/store/harvey-s-toronto-812970/
Hasty Market,Sandwiches; Deli; Grocery; Convenience; Snacks,https://www.doordash.com/store/hasty-market-toronto-797418/
Hasty Market,Sandwiches; Deli; Grocery; Convenience; Snacks,https://www.doordash.com/store/hasty-market-toronto-797419/
Hatch'd Fried Chicken,Chicken; Barbeque; Pizza; sports bars,https://www.doordash.com/store/hatch-d-fried-chicken-toronto-375340/
Hawaii Poke,Poke; Hawaiian,https://www.doordash.com/store/hawaii-poke-toronto-639571/
Haymishe Bakery and Pizza,Sweets; Bagels,https://www.doordash.com/store/haymishe-bakery-and-pizza-toronto-725131/
Haze Lounge,Comfort Food; Halal,https://www.doordash.com/store/haze-lounge-mississauga-52654/
Health Gourmet,Chinese; Asian,https://www.doordash.com/store/health-gourmet-toronto-60673/
Health Oolong Tea,Bubble Tea,https://www.doordash.com/store/health-oolong-tea-toronto-626041/
Heart Clean Eats Cafe,Salads; Breakfast and Lunch; Juice Bar,https://www.doordash.com/store/heart-clean-eats-cafe-toronto-785039/
Heavenly Perogy,Unspecified,https://www.doordash.com/store/heavenly-perogy-toronto-715601/
Her Chef,Seafood; Japanese,https://www.doordash.com/store/her-chef-toronto-471155/
Herby,Persian,https://www.doordash.com/store/herby-toronto-851876/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-toronto-38462/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-toronto-152713/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-toronto-38696/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-toronto-38460/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-toronto-162929/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-toronto-447825/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-toronto-152705/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hero-certified-burgers-vaughan-60411/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-toronto-171010/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-toronto-210796/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-vaughan-60678/
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,https://www.doordash.com/store/hero-certified-burgers-toronto-155090/
Hero Certified Chicken,Burgers; Seafood; Chicken,https://www.doordash.com/store/hero-certified-chicken-toronto-748650/
Hey Noodles,Asian; Chinese; Noodles,https://www.doordash.com/store/hey-noodles-toronto-314715/
Hey Noodles,Asian; Noodles; Chinese,https://www.doordash.com/store/hey-noodles-toronto-701653/
Hey Noodles,Noodles; Asian; Chinese,https://www.doordash.com/store/hey-noodles-toronto-542570/
Heyam's Kitchen,Unspecified,https://www.doordash.com/store/heyam-s-kitchen-toronto-801834/
Hibachi,Japanese; Asian Food; Asian; Soup,https://www.doordash.com/store/hibachi-toronto-359149/
High Park Spicy House,Indian,https://www.doordash.com/store/high-park-spicy-house-toronto-60149/
Higher Bubble Tea,Bubble Tea; Dessert; Juice Bar,https://www.doordash.com/store/higher-bubble-tea-toronto-785738/
Hirut,Ethiopian,https://www.doordash.com/store/hirut-toronto-60680/
Hoai & Houng,Vietnamese; Asian,https://www.doordash.com/store/hoai-houng-toronto-46039/
Hoki Poke,Salads,https://www.doordash.com/store/hoki-poke-toronto-49230/
Hokkaido Ramen Santouka,Japanese; Asian; Ramen; Noodles,https://www.doordash.com/store/hokkaido-ramen-santouka-toronto-593563/
Holy Chicken,Dinner,https://www.doordash.com/store/holy-chicken-toronto-161099/
Holy Cow Steakhouse,Steakhouses,https://www.doordash.com/store/holy-cow-steakhouse-toronto-843762/
Holy Crepes Cafe,Creperies; Cafes,https://www.doordash.com/store/holy-crepes-cafe-toronto-572851/
Holy Perogy,Comfort Food; Caterers; Fast Food,https://www.doordash.com/store/holy-perogy-toronto-674719/
Holy Smokez BBQ Sandwiches,Barbecue,https://www.doordash.com/store/holy-smokez-bbq-sandwiches-mississauga-45858/
Holy Snack,Dessert; Juice Bar; Asian Food,https://www.doordash.com/store/holy-snack-toronto-663606/
Home Sweet Home,Greek; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/home-sweet-home-toronto-159307/
Homemade Ramen,Asian; Chinese,https://www.doordash.com/store/homemade-ramen-toronto-44769/
Honest Restaurant,Asian Food; Vegetarian; Indian,https://www.doordash.com/store/honest-restaurant-toronto-849226/
Honey B Hives Restaurant,Canadian; Italian; Dinners; Lunch; Breakfast,https://www.doordash.com/store/honey-b-hives-restaurant-toronto-52419/
Honey-Bee Restaurant,Chinese,https://www.doordash.com/store/honey-bee-restaurant-toronto-178925/
Hooky's Fish And Chips,British; Fish & Chips,https://www.doordash.com/store/hooky-s-fish-and-chips-toronto-42426/
Hoops Sports Bar & Grill,sports bars; American (New),https://www.doordash.com/store/hoops-sports-bar-grill-toronto-163358/
Hooters,Chicken; sports bars; Dinner; Chicken Wings; Burgers; Lunch; Sandwiches; Salads; Seafood,https://www.doordash.com/store/hooters-toronto-60201/
Hopper Hut,Indian; Salads; Sri Lankan,https://www.doordash.com/store/hopper-hut-toronto-60684/
Hot Spicy Spicy,Asian; Chinese,https://www.doordash.com/store/hot-spicy-spicy-toronto-152741/
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,https://www.doordash.com/store/hot-star-large-fried-chicken-toronto-152745/
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,https://www.doordash.com/store/hot-star-large-fried-chicken-markham-213182/
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,https://www.doordash.com/store/hot-star-large-fried-chicken-toronto-517920/
Hot Wings,Unspecified,https://www.doordash.com/store/hot-wings-toronto-750058/
Hot Wok,Indian; Thai; Asian; Chinese,https://www.doordash.com/store/hot-wok-toronto-210809/
Hot and Spicy Caribbean Take Out,Caribbean,https://www.doordash.com/store/hot-and-spicy-caribbean-take-out-toronto-642756/
House of Indian Roti,Indian,https://www.doordash.com/store/house-of-indian-roti-toronto-844799/
House of Wong,Chinese; Asian,https://www.doordash.com/store/house-of-wong-toronto-210815/
Hoya Sushi,Sushi Bars; Japanese; Korean; Asian,https://www.doordash.com/store/hoya-sushi-toronto-556559/
Huh Ga Ne,Korean; Asian; Asian Food,https://www.doordash.com/store/huh-ga-ne-toronto-152760/
Hui Lau Shan (Corydon Ave),Dessert; Asian Food; Asian; Bubble Tea,https://www.doordash.com/store/hui-lau-shan-toronto-716956/
Huicha,Unspecified,https://www.doordash.com/store/huicha-markham-677224/
Hummus Palace,Unspecified,https://www.doordash.com/store/hummus-palace-toronto-697366/
Hungary Thai Bar & Eatery,Hungarian; Thai; Bar and Grill; Asian,https://www.doordash.com/store/hungary-thai-bar-eatery-toronto-27750/
Hungry Owl,Unspecified,https://www.doordash.com/store/hungry-owl-mississauga-839492/
Hunter's Pizza,Lunch; Mediterranean; Pizza; Sandwich; Breakfast,https://www.doordash.com/store/hunter-s-pizza-toronto-60689/
Hurricanes Roadhouse,Chicken Wings; Burgers; Canadian,https://www.doordash.com/store/hurricanes-roadhouse-toronto-26550/
Hurry Curry,Indian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hurry-curry-toronto-263304/
Hurry Curry,Indian; Sandwich; Breakfast; Lunch,https://www.doordash.com/store/hurry-curry-toronto-264647/
Hurry Curry,Indian; Breakfast; Lunch; Sandwich,https://www.doordash.com/store/hurry-curry-vaughan-412768/
Hyderabad Biryani Hut,Halal; Indian,https://www.doordash.com/store/hyderabad-biryani-hut-toronto-422482/
Hyderabad Palace,Halal; Indian,https://www.doordash.com/store/hyderabad-palace-toronto-210820/
Hyderabad Palace,Halal; Indian,https://www.doordash.com/store/hyderabad-palace-toronto-771032/
Hype Food Co. Gluten-Free & Nut-Free Bakery & Restaurant,Gluten-Free; Dessert; Sweets,https://www.doordash.com/store/hype-food-co-gluten-free-nut-free-bakery-restaurant-toronto-457854/
I LOVE SUSHI,Asian Food; Asian; Japanese; Sushi,https://www.doordash.com/store/i-love-sushi-toronto-51111/
I Love Sushi,Sushi Bars; Asian; Japanese; Sushi,https://www.doordash.com/store/i-love-sushi-toronto-38455/
I-Migoo Canada,Dessert; Coffee,https://www.doordash.com/store/i-migoo-canada-toronto-542673/
IceTales,Ice Cream,https://www.doordash.com/store/icetales-pickering-653350/
Icha Tea,Coffee; Dessert,https://www.doordash.com/store/icha-tea-toronto-359201/
Ichiban Fish House,Seafood,https://www.doordash.com/store/ichiban-fish-house-toronto-152770/
Ichiban Sushi House,Sushi Bars; Asian; Japanese; Sushi,https://www.doordash.com/store/ichiban-sushi-house-toronto-152777/
Ichiban Sushi House,Sushi Bars; Asian; Sushi; Japanese,https://www.doordash.com/store/ichiban-sushi-house-vaughan-60693/
Ichiki,Thai; Asian; Noodles; Japanese,https://www.doordash.com/store/ichiki-vaughan-206832/
Ikki Sushi Japanese & Cuisine,Japanese; Sushi,https://www.doordash.com/store/ikki-sushi-japanese-cuisine-toronto-60695/
Il Fornello,Salads; Pasta; Pizza; Vegan; Italian,https://www.doordash.com/store/il-fornello-toronto-152783/
Il Fornello,Salads; Pasta; Pizza; Vegan; Italian,https://www.doordash.com/store/il-fornello-toronto-52427/
Il Fornello,Salads; Pasta; Pizza; Vegan; Italian,https://www.doordash.com/store/il-fornello-toronto-67476/
Il Fresco (Toronto),Italian,https://www.doordash.com/store/il-fresco-toronto-toronto-799855/
Il Padres,Lunch; Pizza,https://www.doordash.com/store/il-padres-toronto-46211/
Il Piacere,Unspecified,https://www.doordash.com/store/il-piacere-toronto-813321/
